index,y,x
4334,56250,96100
4335,56266.6667,117816.6667
4336,56266.6667,120950
4337,56283.3333,121233.3333
4338,56300,117333.3333
4339,56300,120533.3333
4340,56333.3333,103233.3333
4341,56350,94700
4342,56366.6667,117066.6667
4343,56433.3333,117600
4344,56433.3333,120783.3333
4345,56450,120916.6667
4346,56483.3333,109433.3333
4347,56483.3333,109633.3333
4348,56500,119200
4349,56516.6667,119066.6667
4350,56516.6667,120783.3333
4351,56533.3333,117666.6667
4352,56533.3333,117883.3333
4353,56533.3333,121000
4354,56533.3333,79233.3333
4355,56550,61683.3333
4356,56583.3333,119500
4357,56600,124633.3333
4358,56683.3333,131816.6667
4359,56700,111316.6667
4360,56700,117650
4361,56733.3333,111383.3333
4362,56733.3333,117516.6667
4363,56783.3333,98933.3333
4364,56816.6667,94083.3333
4365,56833.3333,131766.6667
4366,56850,101050
4367,56850,117633.3333
4368,56883.3333,126500
4369,56883.3333,68983.3333
4370,56983.3333,107283.3333
4371,56983.3333,117633.3333
4372,57000,92283.3333
4373,57066.6667,117550
4374,57066.6667,92583.3333
4375,57133.3333,121300
4376,57183.3333,111616.6667
4377,57200,94166.6667
4378,57366.6667,106833.3333
4379,57383.3333,111633.3333
4380,57416.6667,125616.6667
4381,57433.3333,127550
4382,57466.6667,61833.3333
4383,57616.6667,131683.3333
4384,57650,128200
4385,57666.6667,131583.3333
4386,57800,117866.6667
4387,57833.3333,131400
4388,57883.3333,101666.6667
4389,57900,131150
4390,57933.3333,94200
4391,58050,103550
4392,58083.3333,67683.3333
4393,58100,68400
4394,58200,62633.3333
4395,58266.6667,131800
4396,58283.3333,121716.6667
4397,58366.6667,114850
4398,58383.3333,115116.6667
4399,58400,114750
4400,58400,116000
4401,58400,116033.3333
4402,58450,111500
4403,58450,130033.3333
4404,58450,78150
4405,58516.6667,117133.3333
4406,58533.3333,65883.3333
4407,58633.3333,133533.3333
4408,58700,130100
4409,58716.6667,111150
4410,58766.6667,69116.6667
4411,58766.6667,94166.6667
4412,58800,122666.6667
4413,58800,130100
4414,58816.6667,118750
4415,58816.6667,122533.3333
4416,58866.6667,63250
4417,58883.3333,131750
4418,58900,130433.3333
4419,58900,133133.3333
4420,59033.3333,117683.3333
4421,59033.3333,122433.3333
4422,59066.6667,63883.3333
4423,59150,127616.6667
4424,59183.3333,129233.3333
4425,59200,132800
4426,59266.6667,105833.3333
4427,59266.6667,129416.6667
4428,59316.6667,107183.3333
4429,59333.3333,133616.6667
4430,59383.3333,101333.3333
4431,59383.3333,124866.6667
4432,59416.6667,134466.6667
4433,59416.6667,97750
4434,59450,108483.3333
4435,59483.3333,124016.6667
4436,59500,134250
4437,59533.3333,132083.3333
4438,59550,108500
4439,59550,126483.3333
4440,59566.6667,108616.6667
4441,59583.3333,133716.6667
4442,59600,133816.6667
4443,59600,134300
4444,59616.6667,109216.6667
4445,59616.6667,133416.6667
4446,59616.6667,135116.6667
4447,59633.3333,133850
4448,59650,134666.6667
4449,59716.6667,135050
4450,59850,134983.3333
4451,59866.6667,111600
4452,59916.6667,128500
4453,59916.6667,133116.6667
4454,59916.6667,94816.6667
4455,59966.6667,134900
4456,59983.3333,137116.6667
4457,60000,111883.3333
4458,60016.6667,112100
4459,60016.6667,70033.3333
4460,60033.3333,112133.3333
4461,60033.3333,77283.3333
4462,60066.6667,128700
4463,60066.6667,134583.3333
4464,60083.3333,130600
4465,60083.3333,134833.3333
4466,60100,112233.3333
4467,60116.6667,128800
4468,60133.3333,137016.6667
4469,60166.6667,132700
4470,60183.3333,134716.6667
4471,60233.3333,123483.3333
4472,60266.6667,134283.3333
4473,60300,134266.6667
4474,60300,137000
4475,60366.6667,137050
4476,60383.3333,134833.3333
4477,60416.6667,64816.6667
4478,60433.3333,121250
4479,60450,134850
4480,60483.3333,133283.3333
4481,60516.6667,134916.6667
4482,60533.3333,134550
4483,60550,116133.3333
4484,60633.3333,134983.3333
4485,60650,135000
4486,60716.6667,135050
4487,60733.3333,78483.3333
4488,60750,137500
4489,60766.6667,136016.6667
4490,60783.3333,69833.3333
4491,60800,136483.3333
4492,60816.6667,137683.3333
4493,60833.3333,114466.6667
4494,60850,115700
4495,60850,135516.6667
4496,60866.6667,137033.3333
4497,60883.3333,111083.3333
4498,60883.3333,115033.3333
4499,60933.3333,117416.6667
4500,60933.3333,135083.3333
4501,61016.6667,135783.3333
4502,61033.3333,138383.3333
4503,61033.3333,69616.6667
4504,61050,123366.6667
4505,61083.3333,137916.6667
4506,61116.6667,112583.3333
4507,61116.6667,94050
4508,61133.3333,100883.3333
4509,61150,136533.3333
4510,61166.6667,113683.3333
4511,61250,134616.6667
4512,61250,135983.3333
4513,61250,138800
4514,61266.6667,129283.3333
4515,61300,118666.6667
4516,61333.3333,134350
4517,61350,139000
4518,61366.6667,117650
4519,61383.3333,112750
4520,61400,135216.6667
4521,61433.3333,134633.3333
4522,61516.6667,120633.3333
4523,61516.6667,135833.3333
4524,61566.6667,137500
4525,61583.3333,134916.6667
4526,61600,71950
4527,61783.3333,136050
4528,61816.6667,140783.3333
4529,61850,121333.3333
4530,61866.6667,134933.3333
4531,61933.3333,96650
4532,61950,128266.6667
4533,61983.3333,132450
4534,62050,135683.3333
4535,62100,136316.6667
4536,62183.3333,92600
4537,62200,75633.3333
4538,62333.3333,136483.3333
4539,62383.3333,140366.6667
4540,62400,110733.3333
4541,62416.6667,77900
4542,62450,114350
4543,62533.3333,77383.3333
4544,62583.3333,136833.3333
4545,62616.6667,113466.6667
4546,62683.3333,140083.3333
4547,62700,109133.3333
4548,62766.6667,137383.3333
4549,62783.3333,116033.3333
4550,62783.3333,138283.3333
4551,62816.6667,92083.3333
4552,62833.3333,116050
4553,62833.3333,136583.3333
4554,62850,69883.3333
4555,62966.6667,64500
4556,62983.3333,113200
4557,63066.6667,139483.3333
4558,63116.6667,77933.3333
4559,63133.3333,117266.6667
4560,63200,138816.6667
4561,63266.6667,123600
4562,63316.6667,139416.6667
4563,63333.3333,90700
4564,63483.3333,138833.3333
4565,63566.6667,137450
4566,63566.6667,139733.3333
4567,63600,135916.6667
4568,63633.3333,135450
4569,63666.6667,138616.6667
4570,63700,135866.6667
4571,63716.6667,68450
4572,63733.3333,133650
4573,63733.3333,137650
4574,63733.3333,68500
4575,63766.6667,139100
4576,63783.3333,137300
4577,63816.6667,138666.6667
4578,63900,135300
4579,63916.6667,135483.3333
4580,63950,135266.6667
4581,64016.6667,139100
4582,64016.6667,140833.3333
4583,64033.3333,139433.3333
4584,64033.3333,72650
4585,64066.6667,139416.6667
4586,64066.6667,139450
4587,64100,139433.3333
4588,64133.3333,83166.6667
4589,64183.3333,114183.3333
4590,64233.3333,76550
4591,64316.6667,96016.6667
4592,64450,140550
4593,64483.3333,113166.6667
4594,64683.3333,140983.3333
4595,64900,125583.3333
4596,65133.3333,77633.3333
4597,65183.3333,123416.6667
4598,65233.3333,127083.3333
4599,65283.3333,126850
4600,65916.6667,139616.6667
4601,65933.3333,90816.6667
4602,66050,117883.3333
4603,66083.3333,118033.3333
4604,66133.3333,65750
4605,66266.6667,128633.3333
4606,66266.6667,67150
4607,66500,133066.6667
4608,66516.6667,86233.3333
4609,66533.3333,86716.6667
4610,66566.6667,71300
4611,66666.6667,61366.6667
4612,66833.3333,108033.3333
4613,67033.3333,126116.6667
4614,67416.6667,140983.3333
4615,67433.3333,133750
4616,67433.3333,134866.6667
4617,67533.3333,63750
4618,67550,64033.3333
4619,67566.6667,139800
4620,67783.3333,102366.6667
4621,67833.3333,115083.3333
4622,67950,64916.6667
4623,68033.3333,103433.3333
4624,68216.6667,135000
4625,68350,133700
4626,68533.3333,89816.6667
4627,68616.6667,71133.3333
4628,68633.3333,95916.6667
4629,68700,134116.6667
4630,68766.6667,81200
4631,68783.3333,114783.3333
4632,69000,134666.6667
4633,69000,137366.6667
4634,69116.6667,105033.3333
4635,69200,114533.3333
4636,69350,133716.6667
4637,69383.3333,123983.3333
4638,69400,81800
4639,69450,133066.6667
4640,69533.3333,93533.3333
4641,69566.6667,138900
4642,69733.3333,128950
4643,69750,128866.6667
4644,69850,124433.3333
4645,70166.6667,124666.6667
4646,70450,68566.6667
4647,70733.3333,117750
4648,70950,84833.3333
4649,71333.3333,84950
4650,71616.6667,117950
4651,71983.3333,125200
4652,72016.6667,94250
4653,72700,78000
4654,73033.3333,85166.6667
4655,74516.6667,82400
4656,74683.3333,94900
4657,76200,81016.6667
4658,76233.3333,119333.3333
4659,76416.6667,82950
4660,78783.3333,103533.3333
4661,80216.6667,86183.3333
4662,81716.6667,64716.6667
4663,82483.3333,62250
